id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,date_count,year,month,day
MONTEZUMARD014106,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,22110.0,24600.0,46710,2006-05-17,2006,5,17
MONTEZUMARD025807,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,24000.0,25290.0,49290,2007-04-25,2007,4,25
MONTEZUMARD035709,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,23195.0,22980.0,46175,2009-05-21,2009,5,21
MONTEZUMARD030010,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,24085.0,23040.0,47125,2010-04-29,2010,4,29
MONTEZUMARD041713,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,20546.0,21000.0,41546,2011-05-24,2011,5,24
MONTEZUMARD036612,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,22130.0,21899.0,44029,2012-04-12,2012,4,12
MONTEZUMARD041813,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,23777.0,25797.0,49574,2012-09-19,2012,9,19
MONTEZUMARD038013,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,22315.0,22825.0,45140,2013-04-09,2013,4,9
MONTEZUMARD075614,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,21179.0,21092.0,42271,2014-07-30,2014,7,30
MONTEZUMARD059415,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,21545.0,23728.0,45273,2015-03-03,2015,3,3
MONTEZUMARD035715,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,22333.0,23088.0,45421,2015-06-03,2015,6,3
MONTEZUMARD013816,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,21719.0,24468.0,46187,2016-05-17,2016,5,17
MONTEZUMARD019218,MONTEZUMA RD,FAIRMOUNT AV - COLLWOOD BL,0,0.0,20285.0,21057.0,41342,2018-04-11,2018,4,11
MONTEZUMARD027207,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,6220.0,6030.0,12250,2007-04-12,2007,4,12
MONTEZUMARD028610,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,5550.0,6070.0,11620,2010-04-20,2010,4,20
MONTEZUMARD026313,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,5982.0,5677.0,11659,2013-03-19,2013,3,19
MONTEZUMARD059515,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,5100.0,4881.0,9981,2015-03-04,2015,3,4
MONTEZUMARD017818,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,6148.0,5874.0,12022,2018-04-11,2018,4,11
MONTEZUMARD020721,MONTEZUMA RD,RESERVOIR DR - EL CAJON BL,0,0.0,5752.0,6347.0,12099,2021-06-01,2021,6,1
MONTEZUMARD014116,MONTEZUMA RD,ROCKFORD DR - E CAMPUS  ST,0,0.0,7609.0,9123.0,16732,2016-05-19,2016,5,19
MONTEZUMARD011506,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9870.0,10660.0,20530,2006-05-18,2006,5,18
MONTEZUMARD027107,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9680.0,11480.0,21160,2007-04-12,2007,4,12
MONTEZUMARD036008,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9805.0,11095.0,20900,2009-05-20,2009,5,20
MONTEZUMARD028510,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9780.0,10695.0,20475,2010-04-20,2010,4,20
MONTEZUMARD036512,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9568.0,10703.0,20271,2012-04-19,2012,4,19
MONTEZUMARD026413,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9479.0,10601.0,20080,2013-03-19,2013,3,19
MONTEZUMARD059615,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,8744.0,9363.0,18107,2015-03-04,2015,3,4
MONTEZUMARD037815,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9132.0,9339.0,18471,2015-06-04,2015,6,4
MONTEZUMARD017718,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,9420.0,9235.0,18655,2018-04-11,2018,4,11
MONTEZUMARD020621,MONTEZUMA RD,ROCKFORD DR - E CAMPUS DR,0,0.0,7365.0,8517.0,15882,2021-06-01,2021,6,1
MONTEZUMARD059715,MONTEZUMA RD,SDSU CAMPUS PARKING DY - E FALLS VIEW DR,0,0.0,8066.0,5990.0,14056,2015-03-04,2015,3,4
MONTEZUMARD025707,MONTEZUMA RD,YERBA SANTA DR - 54 ST,0,0.0,14360.0,14640.0,29000,2007-04-25,2007,4,25
MONTEZUMARD029910,MONTEZUMA RD,YERBA SANTA DR - 54 ST,0,0.0,14275.0,13590.0,27865,2010-04-29,2010,4,29
MONTEZUMARD038113,MONTEZUMA RD,YERBA SANTA DR - 54 ST,0,0.0,12425.0,13416.0,25841,2013-04-09,2013,4,9
MONTEZUMARD059815,MONTEZUMA RD,YERBA SANTA DR - 54 ST,0,0.0,12000.0,13373.0,25373,2015-03-05,2015,3,5
MONTEZUMARD019118,MONTEZUMA RD,YERBA SANTA DR - 54 ST,0,0.0,13802.0,12961.0,26763,2018-04-11,2018,4,11
MONTEZUMARD022021,MONTEZUMA RD,YERBA STA DR - 54 ST,0,0.0,11632.0,12033.0,23665,2021-06-01,2021,6,1
MONTONGOST050922,MONTONGO  ST,NEW SALEM  ST - WESTMORE  RD,2119,1843.0,0.0,0.0,3962,2022-08-10,2022,8,10
MONTONGOST025019,MONTONGO  ST,NEW SALEM  ST - WESTMORE RD,2175,2069.0,0.0,0.0,4244,2019-08-27,2019,8,27
MONTONGOST00422,MONTONGO ST,MIRA MS BL - MONTONGO CR,2018,2350.0,0.0,0.0,4368,2022-02-08,2022,2,8
MONTONGOST037510,MONTONGO ST,MONTONGO CR - TYROLEAN RD,2345,2185.0,0.0,0.0,4530,2010-05-25,2010,5,25
MONTONGOST038313,MONTONGO ST,MONTONGO CR - TYROLEAN RD,1975,2079.0,0.0,0.0,4054,2013-04-18,2013,4,18
MONTONGOST026516,MONTONGO ST,MONTONGO CR - TYROLEAN RD,2272,2175.0,0.0,0.0,4447,2016-06-16,2016,6,16
MONTONGOST054805,MONTONGO ST,NEW SALEM ST - WESTMORE RD,2890,3070.0,0.0,0.0,5960,2005-08-31,2005,8,31
MONTONGOST047308,MONTONGO ST,NEW SALEM ST - WESTMORE RD,2650,2170.0,0.0,0.0,4820,2008-08-26,2008,8,26
MONTONGOST078811,MONTONGO ST,NEW SALEM ST - WESTMORE RD,2690,2285.0,0.0,0.0,4975,2011-08-25,2011,8,25
MONTONGOST075714,MONTONGO ST,NEW SALEM ST - WESTMORE RD,2900,2281.0,0.0,0.0,5181,2014-07-31,2014,7,31
MONTONGOST083915,MONTONGO ST,NEW SALEM ST - WESTMORE RD,2918,2298.0,0.0,0.0,5216,2015-08-11,2015,8,11
MONUMENTRD062611,MONUMENT RD,BORDER FL - SATURN BL,0,0.0,265.0,275.0,540,2011-07-20,2011,7,20
MONUMENTRD075814,MONUMENT RD,BORDER FL - SATURN BL,0,0.0,137.0,192.0,329,2014-07-31,2014,7,31
MONUMENTRD060916,MONUMENT RD,HOLLISTER ST - DAIRY MART  RD,0,0.0,923.0,1424.0,2347,2016-12-15,2016,12,15
MONUMENTRD055606,MONUMENT RD,HOLLISTER ST - DAIRY MART RD,0,0.0,320.0,350.0,670,2006-12-12,2006,12,12
MONUMENTRD082209,MONUMENT RD,HOLLISTER ST - DAIRY MART RD,0,0.0,825.0,1305.0,2130,2009-12-17,2009,12,17
MONUMENTRD080612,MONUMENT RD,HOLLISTER ST - DAIRY MART RD,0,0.0,860.0,1270.0,2130,2012-09-25,2012,9,25
MONUMENTRD045411,MONUMENT RD,SATURN BL - HOLLISTER ST,0,0.0,335.0,330.0,665,2011-06-07,2011,6,7
MONUMENTRD117411,MONUMENT RD,SATURN BL - HOLLISTER ST,0,0.0,305.0,315.0,620,2011-12-15,2011,12,15
MONUMENTRD075914,MONUMENT RD,SATURN BL - HOLLISTER ST,0,0.0,217.0,219.0,436,2014-07-31,2014,7,31
MOOREST019709,MOORE ST,CAMINO RIO W ST - GREENWOOD ST,0,0.0,345.0,935.0,1280,2009-04-01,2009,4,1
MOOREST025112,MOORE ST,CAMINO RIO W ST - GREENWOOD ST,0,0.0,390.0,818.0,1208,2012-03-13,2012,3,13
MOOREST026215,MOORE ST,CAMINO RIO W ST - GREENWOOD ST,0,0.0,897.0,1070.0,1967,2015-05-12,2015,5,12
MOOREST019609,MOORE ST,CAMINO RIO W ST - RILEY ST,0,0.0,1655.0,710.0,2365,2009-04-01,2009,4,1
MOOREST004006,MOORE ST,OLD TOWN AV - AMPUDIA ST,7930,300.0,0.0,0.0,8230,2006-06-13,2006,6,13
MOOREST039709,MOORE ST,OLD TOWN AV - AMPUDIA ST,0,0.0,440.0,8090.0,8530,2009-06-16,2009,6,16
MOOREST042112,MOORE ST,OLD TOWN AV - AMPUDIA ST,0,0.0,413.0,7371.0,7784,2012-05-22,2012,5,22
MOOREST044515,MOORE ST,OLD TOWN AV - AMPUDIA ST,0,0.0,219.0,6592.0,6811,2015-07-15,2015,7,15
MOOREST044515,MOORE ST,OLD TOWN AV - AMPUDIA ST,0,0.0,219.0,6592.0,6811,2015-07-15,2015,7,15
MOOREST017616,MOORE ST,OLD TOWN AV - AMPUDIA ST,0,0.0,219.0,6942.0,7161,2016-06-29,2016,6,29
MORAGAAV051606,MORAGA AV,CADDEN DR - KENOSHA AV,2650,2720.0,0.0,0.0,5370,2006-11-28,2006,11,28
MORAGAAV076009,MORAGA AV,CADDEN DR - KENOSHA AV,2590,2785.0,0.0,0.0,5375,2009-11-17,2009,11,17
MORAGAAV084812,MORAGA AV,CADDEN DR - KENOSHA AV,2728,2866.0,0.0,0.0,5594,2012-10-04,2012,10,4
MORAGAAV055216,MORAGA AV,CADDEN DR - KENOSHA AV,2769,2833.0,0.0,0.0,5602,2016-11-16,2016,11,16
MORAGAAV048807,MORAGA AV,JEMEZ DR - CLAIREMONT MESA BL,7750,6650.0,0.0,0.0,14400,2008-01-09,2008,1,9
MORAGAAV004711,MORAGA AV,JEMEZ DR - CLAIREMONT MESA BL,5530,5800.0,0.0,0.0,11330,2011-01-19,2011,1,19
MORAGAAV076014,MORAGA AV,JEMEZ DR - CLAIREMONT MESA BL,4894,4999.0,0.0,0.0,9893,2014-07-29,2014,7,29
MORAGAAV48718,MORAGA AV,MORAGA PL - CLAIREMONT MESA BL,2611,2908.0,0.0,0.0,5519,2018-12-06,2018,12,6
MOREHOUSEDR035907,MOREHOUSE DR,SCRANTON RD - LUSK BL,0,0.0,3740.0,3610.0,7350,2007-09-27,2007,9,27
MOREHOUSEDR070910,MOREHOUSE DR,SCRANTON RD - LUSK BL,0,0.0,3175.0,3350.0,6525,2010-08-03,2010,8,3
MOREHOUSEDR057621,MOREHOUSE DR,SCRANTON RD - LUSK BL,958,1091.0,0.0,0.0,2049,2021-11-09,2021,11,9
MOREHOUSEDR030217,MOREHOUSE DR,SCRANTON RD - LUSK BL ,0,0.0,5008.0,5220.0,10228,2017-09-28,2017,9,28
MORENABL035419,MORENA  BL,LINDA VIS  RD - NAPA  ST,8198,11966.0,0.0,0.0,20164,2019-10-24,2019,10,24
MORENABL034519,MORENA  BL,MCGRAW  ST - BAKER  ST,6514,6502.0,0.0,0.0,13016,2019-10-16,2019,10,16
MORENABL50718,MORENA  BL,TAYLOR  ST - W MORENA  BL,9788,15476.0,0.0,0.0,25264,2019-01-31,2019,1,31
MORENABL051506,MORENA BL,AVATI DR - COSTCO EN,8590,8650.0,0.0,0.0,17240,2006-11-28,2006,11,28
MORENABL075909,MORENA BL,AVATI DR - COSTCO EN,8435,8640.0,0.0,0.0,17075,2009-11-19,2009,11,19
MORENABL085312,MORENA BL,AVATI DR - COSTCO EN,8698,8776.0,0.0,0.0,17474,2012-10-04,2012,10,4
MORENABL055116,MORENA BL,AVATI DR - COSTCO EN,7755,9951.0,0.0,0.0,17706,2016-11-16,2016,11,16
MORENABL003519,MORENA BL,BAKER ST - BALBOA AV,6174,5621.0,0.0,0.0,11795,2019-03-14,2019,3,14
MORENABL051206,MORENA BL,BAKER ST - TICONDEROGA ST,6180,5990.0,0.0,0.0,12170,2006-11-28,2006,11,28
MORENABL075809,MORENA BL,BAKER ST - TICONDEROGA ST,5970,5810.0,0.0,0.0,11780,2009-11-19,2009,11,19
MORENABL085212,MORENA BL,BAKER ST - TICONDEROGA ST,5877,5709.0,0.0,0.0,11586,2012-10-04,2012,10,4
MORENABL055016,MORENA BL,BAKER ST - TICONDEROGA ST,6131,5756.0,0.0,0.0,11887,2016-11-16,2016,11,16
MORENABL048707,MORENA BL,BALBOA AV - AVATI DR,11110,11370.0,0.0,0.0,22480,2008-01-08,2008,1,8
MORENABL003211,MORENA BL,BALBOA AV - AVATI DR,10600,10895.0,0.0,0.0,21495,2011-01-20,2011,1,20
MORENABL076114,MORENA BL,BALBOA AV - AVATI DR,10478,10768.0,0.0,0.0,21246,2014-07-29,2014,7,29
MORENABL000220,MORENA BL,BALBOA AV - AVATI DR,9664,9815.0,0.0,0.0,19479,2020-02-04,2020,2,4
MORENABL047307,MORENA BL,BUENOS AV - DORCAS ST,7980,7910.0,0.0,0.0,15890,2008-01-09,2008,1,9
MORENABL004811,MORENA BL,BUENOS AV - DORCAS ST,8390,6890.0,0.0,0.0,15280,2011-01-25,2011,1,25
MORENABL076214,MORENA BL,BUENOS AV - DORCAS ST,8102,7410.0,0.0,0.0,15512,2014-07-29,2014,7,29
MORENABL037610,MORENA BL,CLAIREMONT DR - GESNER ST,5085,4920.0,0.0,0.0,10005,2010-05-25,2010,5,25
MORENABL038413,MORENA BL,CLAIREMONT DR - GESNER ST,5346,4769.0,0.0,0.0,10115,2013-04-23,2013,4,23
MORENABL062711,MORENA BL,CLAIREMONT DR - INGULF ST,5835,4955.0,0.0,0.0,10790,2011-07-14,2011,7,14
MORENABL076314,MORENA BL,CLAIREMONT DR - INGULF ST,6134,5349.0,0.0,0.0,11483,2014-07-29,2014,7,29
MORENABL050807,MORENA BL,JUTLAND DR - ARIANE DR,2010,2050.0,0.0,0.0,4060,2008-01-09,2008,1,9
MORENABL060008,MORENA BL,JUTLAND DR - ARIANE DR,2290,2220.0,0.0,0.0,4510,2008-10-23,2008,10,23
MORENABL105611,MORENA BL,JUTLAND DR - ARIANE DR,1945,1915.0,0.0,0.0,3860,2011-11-02,2011,11,2
MORENABL076414,MORENA BL,JUTLAND DR - ARIANE DR,1877,1864.0,0.0,0.0,3741,2014-07-29,2014,7,29
MORENABL006320,MORENA BL,JUTLAND DR - ARIANE DR,3821,4186.0,0.0,0.0,8007,2020-03-03,2020,3,3
MORENABL048906,MORENA BL,LEHIGH ST - NASHVILLE ST,4870,3480.0,0.0,0.0,8350,2006-11-14,2006,11,14
MORENABL072309,MORENA BL,LEHIGH ST - NASHVILLE ST,4900,3580.0,0.0,0.0,8480,2009-11-19,2009,11,19
MORENABL085112,MORENA BL,LEHIGH ST - NASHVILLE ST,4624,3160.0,0.0,0.0,7784,2012-10-02,2012,10,2
MORENABL051616,MORENA BL,LEHIGH ST - NASHVILLE ST,5925,5683.0,0.0,0.0,11608,2016-11-17,2016,11,17
MORENABL055805,MORENA BL,LINDA VISTA RD - NAPA ST,11120,11370.0,0.0,0.0,22490,2005-10-13,2005,10,13
MORENABL054708,MORENA BL,LINDA VISTA RD - NAPA ST,9855,12115.0,0.0,0.0,21970,2008-10-29,2008,10,29
MORENABL105711,MORENA BL,LINDA VISTA RD - NAPA ST,10615,8460.0,0.0,0.0,19075,2011-10-13,2011,10,13
MORENABL076514,MORENA BL,LINDA VISTA RD - NAPA ST,8231,8050.0,0.0,0.0,16281,2014-07-29,2014,7,29
MORENABL087915,MORENA BL,LINDA VISTA RD - NAPA ST,8591,9179.0,0.0,0.0,17770,2015-10-01,2015,10,1
MORENABL056105,MORENA BL,MCGRAW ST - BAKER ST,6110,5920.0,0.0,0.0,12030,2005-10-06,2005,10,6
MORENABL068108,MORENA BL,MCGRAW ST - BAKER ST,5555,5245.0,0.0,0.0,10800,2008-10-29,2008,10,29
MORENABL105911,MORENA BL,MCGRAW ST - BAKER ST,5435,5025.0,0.0,0.0,10460,2011-10-25,2011,10,25
MORENABL076614,MORENA BL,MCGRAW ST - BAKER ST,5648,5412.0,0.0,0.0,11060,2014-07-29,2014,7,29
MORENABL087015,MORENA BL,MCGRAW ST - BAKER ST,5421,5794.0,0.0,0.0,11215,2015-10-08,2015,10,8
MORENABL061722,MORENA BL,MCGRAW ST - BAKER ST,6222,5881.0,0.0,0.0,12103,2022-10-26,2022,10,26
MORENABL024817,MORENA BL,MILTON ST - ASHTON ST,8644,9301.0,0.0,0.0,17945,2017-05-04,2017,5,4
MORENABL050006,MORENA BL,MILTON ST - LISTER ST,8460,6570.0,0.0,0.0,15030,2006-11-14,2006,11,14
MORENABL073409,MORENA BL,MILTON ST - LISTER ST,7570,6335.0,0.0,0.0,13905,2009-11-18,2009,11,18
MORENABL085012,MORENA BL,MILTON ST - LISTER ST,7587,6342.0,0.0,0.0,13929,2012-10-04,2012,10,4
MORENABL052716,MORENA BL,MILTON ST - LISTER ST,7836,7864.0,0.0,0.0,15700,2016-11-08,2016,11,8
MORENABL000114,MORENA BL,MORENA BL OFF RAMP  - A ,1418,0.0,0.0,0.0,1418,2014-01-21,2014,1,21
MORENABL000214,MORENA BL,MORENA BL OFF RAMP  - B ,0,0.0,1302.0,0.0,1302,2014-01-21,2014,1,21
MORENABL054808,MORENA BL,NAPA ST - W MORENA BL,16380,15010.0,0.0,0.0,31390,2008-10-29,2008,10,29
MORENABL105611,MORENA BL,NAPA ST - W MORENA BL,14620,13975.0,0.0,0.0,28595,2011-10-13,2011,10,13
MORENABL076714,MORENA BL,NAPA ST - W MORENA BL,15074,15784.0,0.0,0.0,30858,2014-07-29,2014,7,29
MORENABL049906,MORENA BL,NAPIER ST - MILTON ST,8680,6940.0,0.0,0.0,15620,2006-11-14,2006,11,14
MORENABL073309,MORENA BL,NAPIER ST - MILTON ST,7625,6795.0,0.0,0.0,14420,2009-11-18,2009,11,18
MORENABL084912,MORENA BL,NAPIER ST - MILTON ST,7863,7064.0,0.0,0.0,14927,2012-10-04,2012,10,4
MORENABL052616,MORENA BL,NAPIER ST - MILTON ST,7910,7268.0,0.0,0.0,15178,2016-11-08,2016,11,8
MORENABL036221,MORENA BL,SD 008 R-A ST - SD 008  ,9030,11459.0,0.0,0.0,20489,2021-07-29,2021,7,29
MORENABL034307,MORENA BL,SD 008 R-A ST - SD 008 ST,10390,8330.0,0.0,0.0,18720,2007-06-28,2007,6,28
MORENABL059510,MORENA BL,SD 008 R-A ST - SD 008 ST,10470,9735.0,0.0,0.0,20205,2010-06-28,2010,6,28
MORENABL047007,MORENA BL,SD 008 RD - LINDA VISTA RD,18450,18360.0,0.0,0.0,36810,2008-01-08,2008,1,8
MORENABL003011,MORENA BL,SD 008 RD - LINDA VISTA RD,17960,18390.0,0.0,0.0,36350,2011-01-25,2011,1,25
MORENABL076814,MORENA BL,SD 008 RD - LINDA VISTA RD,18082,17104.0,0.0,0.0,35186,2014-07-29,2014,7,29
MORENABL099211,MORENA BL,SD 008 ST - TAYLOR ST,4105,3480.0,0.0,0.0,7585,2011-05-26,2011,5,26
MORENABL062811,MORENA BL,SD 008 ST - TAYLOR ST,6745,4760.0,0.0,0.0,11505,2011-08-02,2011,8,2
MORENABL076914,MORENA BL,SD 008 ST - TAYLOR ST,5034,4198.0,0.0,0.0,9232,2014-07-29,2014,7,29
MORENABL047407,MORENA BL,TECOLOTE RD - KNOXVILLE ST,8560,7260.0,0.0,0.0,15820,2008-01-08,2008,1,8
MORENABL003111,MORENA BL,TECOLOTE RD - KNOXVILLE ST,9035,7080.0,0.0,0.0,16115,2011-01-25,2011,1,25
MORENABL077014,MORENA BL,TECOLOTE RD - KNOXVILLE ST,8244,7296.0,0.0,0.0,15540,2014-07-29,2014,7,29
MORENABLBL50218,MORENA BL BL,INGULF  ST - BAKER  ST,5139,6554.0,0.0,0.0,11693,2019-01-31,2019,1,31
MORLEYFIELDDR037710,MORLEY FIELD DR,FLORIDA DR - ALABAMA ST,0,0.0,4570.0,4195.0,8765,2010-06-03,2010,6,3
MORLEYFIELDDR047013,MORLEY FIELD DR,FLORIDA DR - ALABAMA ST,0,0.0,4570.0,4310.0,8880,2013-05-16,2013,5,16
MORLEYFIELDDR012407,MORLEY FIELD DR,PARK BL - FLORIDA DR,0,0.0,2860.0,2630.0,5490,2007-03-07,2007,3,7
MORLEYFIELDDR010710,MORLEY FIELD DR,PARK BL - FLORIDA DR,0,0.0,2750.0,2415.0,5165,2010-03-10,2010,3,10
MORLEYFIELDDR012313,MORLEY FIELD DR,PARK BL - FLORIDA DR,0,0.0,2432.0,2504.0,4936,2013-02-12,2013,2,12
MORLEYFLDDR003521,MORLEY FLD DR,PARK BL - FLORIDA  DR,0,0.0,1709.0,1539.0,3248,2021-03-04,2021,3,4
MORNINGCRKNDR062911,MORNING CRK N DR,EVENING CRK DR - SABRE SPRINGS PY,0,0.0,610.0,685.0,1295,2011-07-20,2011,7,20
MORNINGCRKNDR077114,MORNING CRK N DR,EVENING CRK DR - SABRE SPRINGS PY,0,0.0,725.0,759.0,1484,2014-07-31,2014,7,31
MORNINGCRKSDR063011,MORNING CRK S DR,MORNING CRK N DR - SABRE SPRINGS PY,0,0.0,700.0,715.0,1415,2011-08-02,2011,8,2
MORNINGCRKSDR077214,MORNING CRK S DR,MORNING CRK N DR - SABRE SPRINGS PY,0,0.0,650.0,680.0,1330,2014-07-31,2014,7,31
MORRELLST007412,MORRELL ST,BALBOA AV - GRAND AV,130,375.0,0.0,0.0,505,2012-02-16,2012,2,16
MORRELLST012115,MORRELL ST,BALBOA AV - GRAND AV,70,108.0,0.0,0.0,178,2015-04-01,2015,4,1
MORRELLST007312,MORRELL ST,BALBOA AV - HORNBLEND ST,295,380.0,0.0,0.0,675,2012-02-22,2012,2,22
MORRELLST013815,MORRELL ST,BALBOA AV - HORNBLEND ST,245,241.0,0.0,0.0,486,2015-04-09,2015,4,9
MSCOLDR035719,MS COL  DR,LINDA VIS  RD - SD 163 RD,0,0.0,14234.0,15716.0,29950,2019-10-24,2019,10,24
MSCOLDR001721,MS COL DR,LINDA VIS RD - SD 805  RD,0,0.0,12981.0,14524.0,27505,2021-03-17,2021,3,17
MSCOLDR051719,MS COL DR,SD 163 CTR - HEALTH CTR,0,0.0,11903.0,12278.0,24181,2019-12-11,2019,12,11
MSSBAYDR043121,MSS BAY DR,DAMON AV - BLUFFSIDE AV,20759,20222.0,0.0,0.0,40981,2021-08-19,2021,8,19
MSSCTRRD046219,MSS CTR RD,CAM RIO N  - CAM REINA ,10575,12181.0,0.0,0.0,22756,2019-11-06,2019,11,6
MSSGORGERD027021,MSS GORGE RD,CONESTOGA WY - MARGERUM AV,0,0.0,9001.0,7732.0,16733,2021-06-16,2021,6,16
MSSGORGERD013321,MSS GORGE RD,FAIRMOUNT AV - FRIARS RD,9004,8748.0,0.0,0.0,17752,2021-05-13,2021,5,13
MSSGORGERD026921,MSS GORGE RD,OLD CLIFFS RD - KATELYN CT,0,0.0,10119.0,8937.0,19056,2021-06-16,2021,6,16
MSSGORGERD013421,MSS GORGE RD,PRINCESS VIEW DR - EAST CITY LIMITS DR,0,0.0,10811.0,9824.0,20635,2021-05-13,2021,5,13
MSSGORGERD028721,MSS GORGE RD,ZION AV - ALLIED RD,12745,11500.0,0.0,0.0,24245,2021-06-23,2021,6,23
MSSVILLAGEDR000121,MSS VILLAGE DR,RONDA AV - GRAMERCY DR,3947,4977.0,0.0,0.0,8924,2021-03-25,2021,3,25
MTABERNATHYAV051207,MT ABERNATHY AV,BALBOA ARMS DR - CHATEAU DR,4110,3810.0,0.0,0.0,7920,2008-01-09,2008,1,9
MTABERNATHYAV004911,MT ABERNATHY AV,BALBOA ARMS DR - CHATEAU DR,4115,4025.0,0.0,0.0,8140,2011-01-20,2011,1,20
MTABERNATHYAV078414,MT ABERNATHY AV,BALBOA ARMS DR - CHATEAU DR,3927,4062.0,0.0,0.0,7989,2014-08-14,2014,8,14
MTABERNATHYAV053706,MT ABERNATHY AV,BEADNELL WY - BALBOA ARMS DR,4950,5700.0,0.0,0.0,10650,2006-11-14,2006,11,14
MTABERNATHYAV074909,MT ABERNATHY AV,BEADNELL WY - BALBOA ARMS DR,4515,5225.0,0.0,0.0,9740,2009-11-17,2009,11,17
MTABERNATHYAV085512,MT ABERNATHY AV,BEADNELL WY - BALBOA ARMS DR,5255,5421.0,0.0,0.0,10676,2012-10-18,2012,10,18
MTABERNATHYAV054216,MT ABERNATHY AV,BEADNELL WY - BALBOA ARMS DR,4617,4432.0,0.0,0.0,9049,2016-11-30,2016,11,30
MTABERNATHYAV042119,MT ABERNATHY AV,BIRKDALE AV - PRINTWOOD WY,1392,1390.0,0.0,0.0,2782,2019-11-06,2019,11,6
MTABERNATHYAV062105,MT ABERNATHY AV,BIRKDALE WY - PRINTWOOD WY,2140,1820.0,0.0,0.0,3960,2005-10-13,2005,10,13
MTABERNATHYAV115511,MT ABERNATHY AV,BIRKDALE WY - PRINTWOOD WY,1480,1320.0,0.0,0.0,2800,2011-11-29,2011,11,29
MTABERNATHYAV078514,MT ABERNATHY AV,BIRKDALE WY - PRINTWOOD WY,1314,1275.0,0.0,0.0,2589,2014-08-14,2014,8,14
MTABERNATHYAV088415,MT ABERNATHY AV,BIRKDALE WY - PRINTWOOD WY,882,784.0,0.0,0.0,1666,2015-10-08,2015,10,8
MTABERNATHYAV051307,MT ABERNATHY AV,CHATEAU DR - ABERNATHY WY,2660,2750.0,0.0,0.0,5410,2008-01-15,2008,1,15
MTABERNATHYAV008211,MT ABERNATHY AV,CHATEAU DR - ABERNATHY WY,2605,2705.0,0.0,0.0,5310,2011-01-20,2011,1,20
MTABERNATHYAV078614,MT ABERNATHY AV,CHATEAU DR - ABERNATHY WY,2547,2166.0,0.0,0.0,4713,2014-08-14,2014,8,14
MTABERNATHYAV068211,MT ABERNATHY AV,LANA DR - JAMAR DR,1415,840.0,0.0,0.0,2255,2011-07-28,2011,7,28
MTABERNATHYAV078714,MT ABERNATHY AV,LANA DR - JAMAR DR,1157,765.0,0.0,0.0,1922,2014-08-14,2014,8,14
MTABERNATHYAV32318,MT ABERNATHY AV,REDBROOK DR - KESLING ST,1314,1011.0,0.0,0.0,2325,2018-04-10,2018,4,10
MTABERNATHYAV45718,MT ABERNATHY AV,REDBROOK DR - KESLING ST,1047,748.0,0.0,0.0,1795,2018-12-04,2018,12,4
MTACADIABL060506,MT ACADIA BL,COWLEY WY - SNEAD AV,0,0.0,3970.0,4100.0,8070,2006-11-14,2006,11,14
MTACADIABL071809,MT ACADIA BL,COWLEY WY - SNEAD AV,3750,3730.0,0.0,0.0,7480,2009-11-19,2009,11,19
MTACADIABL085712,MT ACADIA BL,COWLEY WY - SNEAD AV,3813,3903.0,0.0,0.0,7716,2012-10-18,2012,10,18
MTACADIABL051116,MT ACADIA BL,COWLEY WY - SNEAD AV,3730,3652.0,0.0,0.0,7382,2016-11-30,2016,11,30
MTACADIABL000120,MT ACADIA BL,COWLEY WY - VIA AQUARIO  WY,0,0.0,3620.0,3644.0,7264,2020-02-04,2020,2,4
